'sample interval','ECG1','ECG2'
2281194,0.085,-0.230
2281195,0.065,-0.240
2281196,0.060,-0.235
2281197,0.055,-0.225
2281198,0.030,-0.225
2281199,0.030,-0.230
2281200,0.020,-0.285
2281201,0.030,-0.275
2281202,0.040,-0.285
2281203,0.000,-0.290
2281204,-0.010,-0.250
2281205,-0.005,-0.220
2281206,-0.025,-0.225
2281207,0.000,-0.250
2281208,0.010,-0.260
2281209,0.015,-0.245
2281210,0.015,-0.270
2281211,0.020,-0.300
2281212,0.015,-0.265
2281213,0.025,-0.250
2281214,0.000,-0.265
2281215,0.000,-0.280
2281216,-0.005,-0.240
2281217,0.000,-0.210
2281218,-0.005,-0.115
2281219,-0.005,-0.010
2281220,0.015,0.155
2281221,0.065,0.415
2281222,0.165,0.750
2281223,0.185,1.000
2281224,0.015,1.260
2281225,-0.370,1.515
2281226,-1.030,1.765
2281227,-1.740,1.970
2281228,-2.345,2.000
2281229,-2.775,1.990
2281230,-2.890,1.935
2281231,-2.745,1.825
2281232,-2.565,1.690
2281233,-2.410,1.580
2281234,-2.315,1.410
2281235,-2.165,1.260
2281236,-2.000,1.205
2281237,-1.855,1.160
2281238,-1.715,1.145
2281239,-1.555,1.070
2281240,-1.410,0.745
2281241,-1.280,0.280
2281242,-1.200,-0.110
2281243,-1.090,-0.380
2281244,-0.980,-0.535
2281245,-0.795,-0.560
2281246,-0.670,-0.525
2281247,-0.510,-0.505
2281248,-0.345,-0.495
2281249,-0.165,-0.500
2281250,0.040,-0.485
2281251,0.155,-0.445
2281252,0.240,-0.470
2281253,0.310,-0.480
2281254,0.350,-0.465
2281255,0.375,-0.450
2281256,0.390,-0.445
2281257,0.420,-0.435
2281258,0.445,-0.395
2281259,0.465,-0.390
2281260,0.505,-0.390
2281261,0.505,-0.395
2281262,0.550,-0.395
2281263,0.545,-0.370
2281264,0.550,-0.375
2281265,0.575,-0.360
2281266,0.585,-0.340
2281267,0.605,-0.330
2281268,0.660,-0.340
2281269,0.705,-0.365
2281270,0.750,-0.365
2281271,0.770,-0.375
2281272,0.770,-0.400
2281273,0.810,-0.400
2281274,0.840,-0.395
2281275,0.885,-0.440
2281276,0.905,-0.465
2281277,0.955,-0.475
2281278,0.970,-0.465
2281279,0.985,-0.480
2281280,1.005,-0.520
2281281,1.010,-0.545
2281282,1.010,-0.535
2281283,1.015,-0.535
2281284,0.975,-0.525
2281285,0.955,-0.505
2281286,0.945,-0.450
2281287,0.925,-0.440
2281288,0.860,-0.440
2281289,0.855,-0.425
2281290,0.805,-0.360
2281291,0.735,-0.330
2281292,0.695,-0.275
2281293,0.665,-0.240
2281294,0.635,-0.210
2281295,0.585,-0.155
2281296,0.535,-0.130
2281297,0.500,-0.125
2281298,0.460,-0.100
2281299,0.425,-0.075
2281300,0.405,-0.060
2281301,0.395,-0.050
2281302,0.345,-0.050
2281303,0.325,-0.025
2281304,0.325,-0.005
2281305,0.280,0.020
2281306,0.295,-0.030
2281307,0.275,-0.090
2281308,0.250,-0.110
2281309,0.230,-0.115
2281310,0.210,-0.150
2281311,0.210,-0.135
2281312,0.235,-0.115
2281313,0.190,-0.120
2281314,0.210,-0.125
2281315,0.245,-0.145
2281316,0.225,-0.145
2281317,0.240,-0.145
2281318,0.245,-0.155
2281319,0.235,-0.195
2281320,0.240,-0.205
2281321,0.235,-0.200
2281322,0.230,-0.205
2281323,0.220,-0.225
2281324,0.230,-0.255
2281325,0.235,-0.250
2281326,0.210,-0.275
2281327,0.215,-0.265
2281328,0.170,-0.285
2281329,0.145,-0.290
2281330,0.150,-0.285
2281331,0.100,-0.300
2281332,0.085,-0.290
2281333,0.065,-0.265
2281334,0.060,-0.230
2281335,0.050,-0.235
2281336,0.030,-0.255
2281337,0.020,-0.215
2281338,0.045,-0.230
2281339,0.030,-0.230
2281340,0.045,-0.215
2281341,0.045,-0.170
2281342,0.060,-0.150
2281343,0.050,-0.170
2281344,0.035,-0.165
2281345,0.035,-0.190
2281346,0.065,-0.195
2281347,0.090,-0.180
2281348,0.060,-0.150
2281349,0.045,-0.155
2281350,0.075,-0.145
2281351,0.095,-0.170
2281352,0.100,-0.175
2281353,0.110,-0.150
2281354,0.135,-0.130
2281355,0.130,-0.135
2281356,0.160,-0.135
2281357,0.160,-0.130
2281358,0.150,-0.140
2281359,0.170,-0.140
2281360,0.165,-0.150
2281361,0.160,-0.140
2281362,0.140,-0.150
2281363,0.145,-0.140
2281364,0.165,-0.145
2281365,0.135,-0.140
2281366,0.180,-0.120
2281367,0.160,-0.135
2281368,0.170,-0.105
2281369,0.185,0.005
2281370,0.190,0.170
2281371,0.205,0.380
2281372,0.235,0.645
2281373,0.300,0.875
2281374,0.245,1.055
2281375,-0.035,1.265
2281376,-0.550,1.555
2281377,-1.275,1.750
2281378,-1.900,1.870
2281379,-2.465,1.885
2281380,-2.830,1.845
2281381,-2.930,1.770
2281382,-2.800,1.675
2281383,-2.615,1.615
2281384,-2.450,1.520
2281385,-2.330,1.360
2281386,-2.175,1.215
2281387,-1.960,1.155
2281388,-1.800,1.125
2281389,-1.685,1.080
2281390,-1.545,0.975
2281391,-1.385,0.655
2281392,-1.250,0.210
2281393,-1.160,-0.190
2281394,-1.015,-0.410
2281395,-0.880,-0.510
2281396,-0.720,-0.540
2281397,-0.605,-0.545
2281398,-0.425,-0.545
2281399,-0.240,-0.540
2281400,-0.070,-0.490
2281401,0.090,-0.440
2281402,0.240,-0.440
2281403,0.350,-0.420
2281404,0.440,-0.390
2281405,0.480,-0.410
2281406,0.520,-0.395
2281407,0.550,-0.380
2281408,0.605,-0.390
2281409,0.625,-0.400
2281410,0.645,-0.395
2281411,0.670,-0.360
2281412,0.680,-0.310
2281413,0.655,-0.300
2281414,0.685,-0.315
2281415,0.670,-0.305
2281416,0.680,-0.270
2281417,0.695,-0.270
2281418,0.710,-0.265
2281419,0.725,-0.255
2281420,0.740,-0.235
2281421,0.790,-0.200
2281422,0.815,-0.210
2281423,0.805,-0.215
2281424,0.805,-0.195
2281425,0.830,-0.215
2281426,0.835,-0.195
2281427,0.880,-0.210
2281428,0.920,-0.210
2281429,0.975,-0.220
2281430,0.980,-0.260
2281431,1.005,-0.270
2281432,1.050,-0.245
2281433,1.070,-0.250
2281434,1.090,-0.280
2281435,1.115,-0.295
2281436,1.100,-0.270
2281437,1.110,-0.250
2281438,1.095,-0.255
2281439,1.070,-0.255
2281440,1.055,-0.205
2281441,1.040,-0.175
2281442,1.020,-0.145
2281443,0.955,-0.130
2281444,0.915,-0.105
2281445,0.900,-0.070
2281446,0.880,-0.020
2281447,0.820,-0.030
2281448,0.800,-0.025
2281449,0.745,-0.020
2281450,0.680,-0.050
2281451,0.625,-0.045
2281452,0.560,-0.015
2281453,0.510,0.005
2281454,0.440,-0.015
2281455,0.395,-0.025
2281456,0.375,-0.045
2281457,0.340,-0.050
2281458,0.345,-0.060
2281459,0.335,-0.090
2281460,0.315,-0.115
2281461,0.295,-0.120
2281462,0.275,-0.130
2281463,0.260,-0.160
2281464,0.240,-0.185
2281465,0.200,-0.140
2281466,0.230,-0.130
2281467,0.215,-0.165
2281468,0.225,-0.200
2281469,0.225,-0.205
2281470,0.230,-0.235
2281471,0.220,-0.235
2281472,0.205,-0.220
2281473,0.215,-0.245
2281474,0.190,-0.240
2281475,0.165,-0.250
2281476,0.165,-0.260
2281477,0.180,-0.255
2281478,0.180,-0.245
2281479,0.175,-0.230
2281480,0.170,-0.230
2281481,0.195,-0.245
2281482,0.200,-0.275
2281483,0.205,-0.265
2281484,0.175,-0.260
2281485,0.190,-0.255
2281486,0.195,-0.265
2281487,0.195,-0.250
2281488,0.210,-0.270
2281489,0.215,-0.290
2281490,0.220,-0.290
2281491,0.220,-0.270
2281492,0.185,-0.260
2281493,0.150,-0.220
2281494,0.145,-0.200
2281495,0.155,-0.200
2281496,0.160,-0.170
2281497,0.140,-0.190
2281498,0.115,-0.170
2281499,0.100,-0.170
2281500,0.100,-0.180
2281501,0.090,-0.205
2281502,0.095,-0.215
2281503,0.110,-0.200
2281504,0.085,-0.200
2281505,0.125,-0.215
2281506,0.125,-0.225
2281507,0.135,-0.215
2281508,0.090,-0.200
2281509,0.095,-0.190
2281510,0.105,-0.180
2281511,0.110,-0.180
2281512,0.120,-0.155
2281513,0.115,-0.140
2281514,0.120,-0.145
2281515,0.135,-0.130
2281516,0.150,-0.105
2281517,0.140,-0.130
2281518,0.170,-0.150
2281519,0.180,-0.120
2281520,0.195,-0.080
2281521,0.175,0.035
2281522,0.170,0.180
2281523,0.210,0.355
2281524,0.255,0.620
2281525,0.330,0.840
2281526,0.260,0.970
2281527,-0.005,1.125
2281528,-0.505,1.330
2281529,-1.175,1.525
2281530,-1.815,1.615
2281531,-2.375,1.615
2281532,-2.740,1.595
2281533,-2.795,1.555
2281534,-2.685,1.455
2281535,-2.550,1.400
2281536,-2.390,1.360
2281537,-2.300,1.235
2281538,-2.180,1.105
2281539,-2.005,1.025
2281540,-1.855,0.965
2281541,-1.735,0.915
2281542,-1.605,0.850
2281543,-1.505,0.655
2281544,-1.370,0.265
2281545,-1.245,-0.225
2281546,-1.165,-0.520
2281547,-1.070,-0.640
2281548,-0.925,-0.690
2281549,-0.760,-0.685
2281550,-0.595,-0.660
2281551,-0.395,-0.615
2281552,-0.205,-0.575
2281553,-0.025,-0.555
2281554,0.150,-0.560
2281555,0.305,-0.550
2281556,0.395,-0.520
2281557,0.465,-0.520
2281558,0.500,-0.525
2281559,0.520,-0.500
2281560,0.555,-0.460
2281561,0.610,-0.430
2281562,0.620,-0.435
2281563,0.625,-0.435
2281564,0.625,-0.435
2281565,0.660,-0.410
2281566,0.670,-0.425
2281567,0.675,-0.440
2281568,0.690,-0.415
2281569,0.700,-0.365
2281570,0.715,-0.310
2281571,0.745,-0.280
2281572,0.785,-0.265
2281573,0.825,-0.265
2281574,0.875,-0.260
2281575,0.925,-0.275
2281576,0.960,-0.310
2281577,0.935,-0.295
2281578,0.960,-0.310
2281579,0.960,-0.325
2281580,0.960,-0.330
2281581,0.995,-0.330
2281582,1.005,-0.325
2281583,1.025,-0.345
2281584,1.015,-0.395
2281585,1.035,-0.350
2281586,1.040,-0.345
2281587,1.040,-0.380
2281588,1.055,-0.390
2281589,1.035,-0.370
2281590,1.080,-0.350
2281591,1.060,-0.320
2281592,1.030,-0.345
2281593,1.030,-0.310
2281594,1.000,-0.290
2281595,0.995,-0.235
2281596,0.940,-0.255
2281597,0.915,-0.210
2281598,0.865,-0.180
2281599,0.830,-0.130
2281600,0.775,-0.110
2281601,0.755,-0.095
2281602,0.695,-0.070
2281603,0.630,-0.045
2281604,0.585,-0.055
2281605,0.525,-0.095
2281606,0.520,-0.110
2281607,0.470,-0.150
2281608,0.430,-0.180
2281609,0.390,-0.190
2281610,0.355,-0.160
2281611,0.335,-0.160
2281612,0.320,-0.170
2281613,0.300,-0.210
2281614,0.315,-0.210
2281615,0.310,-0.210
2281616,0.320,-0.245
2281617,0.300,-0.295
2281618,0.295,-0.335
2281619,0.275,-0.335
2281620,0.265,-0.375
2281621,0.215,-0.400
2281622,0.170,-0.410
2281623,0.135,-0.385
2281624,0.110,-0.395
2281625,0.100,-0.420
2281626,0.070,-0.450
2281627,0.090,-0.455
2281628,0.080,-0.430
2281629,0.070,-0.420
2281630,0.070,-0.420
2281631,0.055,-0.395
2281632,0.095,-0.430
2281633,0.120,-0.430
2281634,0.110,-0.440
2281635,0.120,-0.440
2281636,0.090,-0.445
2281637,0.125,-0.415
2281638,0.130,-0.425
2281639,0.135,-0.455
2281640,0.160,-0.445
2281641,0.165,-0.405
2281642,0.135,-0.370
2281643,0.135,-0.375
2281644,0.145,-0.395
2281645,0.155,-0.395
2281646,0.150,-0.395
2281647,0.150,-0.390
2281648,0.140,-0.390
2281649,0.160,-0.355
2281650,0.170,-0.325
2281651,0.160,-0.320
2281652,0.190,-0.340
2281653,0.170,-0.330
2281654,0.200,-0.330
2281655,0.210,-0.330
2281656,0.185,-0.360
2281657,0.210,-0.365
2281658,0.210,-0.370
2281659,0.205,-0.365
2281660,0.210,-0.360
2281661,0.215,-0.380
2281662,0.210,-0.365
2281663,0.245,-0.345
2281664,0.235,-0.355
2281665,0.205,-0.350
2281666,0.190,-0.350
2281667,0.165,-0.360
2281668,0.150,-0.330
2281669,0.145,-0.270
2281670,0.130,-0.125
2281671,0.135,0.055
2281672,0.175,0.310
2281673,0.235,0.645
2281674,0.280,0.905
2281675,0.145,1.130
2281676,-0.200,1.350
2281677,-0.730,1.570
2281678,-1.395,1.735
2281679,-1.960,1.850
2281680,-2.505,1.825
2281681,-2.835,1.745
2281682,-2.840,1.635
2281683,-2.680,1.505
2281684,-2.475,1.360
2281685,-2.325,1.200
2281686,-2.220,1.055
2281687,-2.080,0.985
2281688,-1.895,0.955
2281689,-1.765,0.950
2281690,-1.660,0.930
2281691,-1.505,0.885
2281692,-1.340,0.640
2281693,-1.240,0.240
2281694,-1.145,-0.175
2281695,-1.030,-0.430
2281696,-0.900,-0.575
2281697,-0.760,-0.680
2281698,-0.605,-0.685
2281699,-0.410,-0.695
2281700,-0.225,-0.725
2281701,-0.050,-0.750
2281702,0.115,-0.730
2281703,0.275,-0.700
2281704,0.395,-0.710
2281705,0.475,-0.700
2281706,0.510,-0.675
2281707,0.540,-0.685
2281708,0.565,-0.690
2281709,0.565,-0.675
2281710,0.590,-0.650
2281711,0.595,-0.660
2281712,0.610,-0.635
2281713,0.635,-0.650
2281714,0.640,-0.640
2281715,0.670,-0.640
2281716,0.680,-0.650
2281717,0.665,-0.605
2281718,0.670,-0.570
2281719,0.665,-0.545
2281720,0.680,-0.525
2281721,0.705,-0.520
2281722,0.735,-0.490
2281723,0.750,-0.510
2281724,0.800,-0.535
2281725,0.825,-0.550
2281726,0.870,-0.500
2281727,0.890,-0.490
2281728,0.880,-0.490
2281729,0.940,-0.515
2281730,0.950,-0.525
2281731,0.995,-0.525
2281732,1.010,-0.500
2281733,1.040,-0.505
2281734,1.100,-0.500
2281735,1.115,-0.520
2281736,1.140,-0.525
2281737,1.140,-0.520
2281738,1.130,-0.535
2281739,1.135,-0.540
2281740,1.125,-0.500
2281741,1.070,-0.450
2281742,1.045,-0.465
2281743,1.020,-0.415
2281744,0.985,-0.360
2281745,0.945,-0.330
2281746,0.915,-0.315
2281747,0.870,-0.290
2281748,0.830,-0.260
2281749,0.780,-0.215
2281750,0.735,-0.225
2281751,0.690,-0.235
2281752,0.640,-0.235
2281753,0.620,-0.225
2281754,0.555,-0.215
2281755,0.480,-0.190
2281756,0.445,-0.175
2281757,0.415,-0.090
2281758,0.390,0.035
2281759,0.370,0.090
2281760,0.340,0.110
2281761,0.305,0.080
2281762,0.295,0.045
2281763,0.260,-0.060
2281764,0.260,-0.195
2281765,0.230,-0.290
2281766,0.245,-0.320
2281767,0.260,-0.375
2281768,0.260,-0.400
2281769,0.275,-0.435
2281770,0.270,-0.470
2281771,0.255,-0.515
2281772,0.275,-0.520
2281773,0.280,-0.565
2281774,0.310,-0.605
2281775,0.275,-0.630
2281776,0.280,-0.670
2281777,0.245,-0.685
2281778,0.235,-0.685
2281779,0.210,-0.695
2281780,0.185,-0.685
2281781,0.180,-0.700
2281782,0.170,-0.725
2281783,0.155,-0.715
2281784,0.180,-0.710
2281785,0.185,-0.715
2281786,0.165,-0.735
2281787,0.160,-0.710
2281788,0.150,-0.715
2281789,0.165,-0.735
2281790,0.180,-0.740
2281791,0.155,-0.685
2281792,0.150,-0.580
2281793,0.175,-0.440
2281794,0.160,-0.210
2281795,0.215,0.075
2281796,0.315,0.445
2281797,0.355,0.695
2281798,0.200,0.895
2281799,-0.160,1.070
2281800,-0.735,1.240
2281801,-1.425,1.340
2281802,-2.005,1.360
2281803,-2.540,1.345
2281804,-2.795,1.285
2281805,-2.750,1.160
2281806,-2.565,1.025
2281807,-2.370,0.920
2281808,-2.180,0.750
2281809,-2.085,0.595
2281810,-1.905,0.475
2281811,-1.735,0.435
2281812,-1.635,0.400
2281813,-1.535,0.400
2281814,-1.385,0.280
2281815,-1.250,-0.055
2281816,-1.150,-0.530
2281817,-1.085,-0.930
2281818,-0.990,-1.185
2281819,-0.895,-1.305
2281820,-0.730,-1.310
2281821,-0.560,-1.250
2281822,-0.365,-1.205
2281823,-0.170,-1.180
2281824,0.030,-1.150
2281825,0.165,-1.115
2281826,0.315,-1.105
2281827,0.425,-1.135
2281828,0.480,-1.125
2281829,0.520,-1.120
2281830,0.565,-1.090
2281831,0.590,-1.055
2281832,0.605,-1.060
2281833,0.655,-1.055
2281834,0.685,-1.020
2281835,0.710,-1.010
2281836,0.720,-0.995
2281837,0.755,-0.975
2281838,0.780,-0.935
2281839,0.800,-0.910
2281840,0.805,-0.895
2281841,0.800,-0.930
2281842,0.830,-0.935
2281843,0.890,-0.940
2281844,0.915,-0.950
2281845,0.915,-0.965
2281846,0.910,-0.985
2281847,0.915,-1.000
2281848,0.970,-1.020
2281849,1.025,-1.040
2281850,1.050,-1.035
2281851,1.075,-1.050
2281852,1.070,-1.065
2281853,1.100,-1.085
2281854,1.085,-1.095
2281855,1.130,-1.080
2281856,1.105,-1.065
2281857,1.145,-1.075
2281858,1.150,-1.040
2281859,1.150,-1.010
2281860,1.170,-1.030
2281861,1.150,-1.020
2281862,1.125,-0.985
2281863,1.080,-0.950
2281864,1.030,-0.925
2281865,0.990,-0.900
2281866,0.970,-0.830
2281867,0.935,-0.795
2281868,0.885,-0.760
2281869,0.825,-0.740
2281870,0.795,-0.725
2281871,0.770,-0.695
2281872,0.730,-0.695
2281873,0.700,-0.710
2281874,0.655,-0.715
2281875,0.610,-0.705
2281876,0.590,-0.705
2281877,0.555,-0.715
2281878,0.525,-0.705
2281879,0.500,-0.730
2281880,0.485,-0.770
2281881,0.445,-0.825
2281882,0.435,-0.850
2281883,0.410,-0.805
2281884,0.380,-0.805
2281885,0.375,-0.820
2281886,0.355,-0.845
2281887,0.385,-0.865
2281888,0.390,-0.875
2281889,0.380,-0.880
2281890,0.395,-0.910
2281891,0.390,-0.920
2281892,0.385,-0.925
2281893,0.360,-0.935
2281894,0.355,-0.925
2281895,0.335,-0.935
2281896,0.320,-0.925
2281897,0.315,-0.930
2281898,0.285,-0.945
2281899,0.285,-0.935
2281900,0.275,-0.945
2281901,0.260,-0.925
2281902,0.255,-0.915
2281903,0.270,-0.930
2281904,0.290,-0.920
2281905,0.300,-0.895
2281906,0.285,-0.900
2281907,0.295,-0.895
2281908,0.290,-0.865
2281909,0.285,-0.850
2281910,0.295,-0.835
2281911,0.315,-0.805
2281912,0.300,-0.815
2281913,0.305,-0.810
2281914,0.325,-0.815
2281915,0.365,-0.785
2281916,0.370,-0.800
2281917,0.365,-0.825
2281918,0.355,-0.860
2281919,0.355,-0.900
2281920,0.340,-0.915
2281921,0.300,-0.900
2281922,0.300,-0.895
2281923,0.320,-0.860
2281924,0.310,-0.860
2281925,0.325,-0.880
2281926,0.350,-0.870
2281927,0.360,-0.865
2281928,0.370,-0.850
2281929,0.375,-0.850
2281930,0.360,-0.825
2281931,0.375,-0.770
2281932,0.385,-0.595
2281933,0.380,-0.405
2281934,0.465,-0.095
2281935,0.550,0.220
2281936,0.515,0.460
2281937,0.230,0.660
2281938,-0.255,0.875
2281939,-0.975,1.055
2281940,-1.645,1.195
2281941,-2.265,1.255
2281942,-2.720,1.270
2281943,-2.820,1.260
2281944,-2.730,1.200
2281945,-2.545,1.105
2281946,-2.335,1.015
2281947,-2.185,0.910
2281948,-2.035,0.820
2281949,-1.860,0.735
2281950,-1.685,0.710
2281951,-1.565,0.705
2281952,-1.400,0.660
2281953,-1.245,0.395
2281954,-1.090,-0.115
2281955,-0.995,-0.675
2281956,-0.870,-1.040
2281957,-0.765,-1.200
2281958,-0.615,-1.240
2281959,-0.450,-1.180
2281960,-0.260,-1.135
2281961,-0.055,-1.135
2281962,0.145,-1.125
2281963,0.350,-1.120
2281964,0.505,-1.135
2281965,0.590,-1.155
2281966,0.690,-1.140
2281967,0.715,-1.110
2281968,0.725,-1.080
2281969,0.770,-1.075
2281970,0.795,-1.070
2281971,0.835,-1.085
2281972,0.875,-1.070
2281973,0.880,-1.095
2281974,0.910,-1.075
2281975,0.955,-1.055
2281976,0.970,-1.060
2281977,0.990,-1.065
2281978,1.015,-1.045
2281979,1.040,-1.025
2281980,1.055,-1.035
2281981,1.070,-1.060
2281982,1.055,-1.065
2281983,1.045,-1.040
2281984,1.085,-1.050
2281985,1.100,-1.055
2281986,1.105,-1.025
2281987,1.135,-1.010
2281988,1.150,-1.030
2281989,1.180,-1.025
2281990,1.195,-1.025
2281991,1.225,-0.995
2281992,1.270,-0.995
2281993,1.290,-0.985
2281994,1.320,-1.010
2281995,1.335,-1.040
2281996,1.340,-1.045
2281997,1.325,-0.990
2281998,1.295,-0.980
2281999,1.270,-0.935
2282000,1.270,-0.895
2282001,1.255,-0.880
2282002,1.220,-0.855
2282003,1.195,-0.830
2282004,1.125,-0.820
2282005,1.100,-0.800
2282006,1.045,-0.785
2282007,0.975,-0.770
2282008,0.925,-0.760
2282009,0.870,-0.790
2282010,0.820,-0.825
2282011,0.750,-0.800
2282012,0.680,-0.795
2282013,0.635,-0.810
2282014,0.590,-0.810
2282015,0.535,-0.805
2282016,0.515,-0.810
2282017,0.490,-0.810
2282018,0.460,-0.820
2282019,0.405,-0.810
2282020,0.380,-0.810
2282021,0.375,-0.815
2282022,0.340,-0.820
2282023,0.310,-0.815
2282024,0.345,-0.770
2282025,0.335,-0.790
2282026,0.325,-0.770
2282027,0.315,-0.740
2282028,0.335,-0.755
2282029,0.340,-0.780
2282030,0.370,-0.775
2282031,0.360,-0.790
2282032,0.345,-0.805
2282033,0.365,-0.830
2282034,0.325,-0.855
2282035,0.335,-0.840
2282036,0.320,-0.845
2282037,0.325,-0.855
2282038,0.335,-0.870
2282039,0.355,-0.860
2282040,0.345,-0.845
2282041,0.345,-0.870
2282042,0.360,-0.890
2282043,0.375,-0.860
2282044,0.375,-0.855
2282045,0.345,-0.865
2282046,0.360,-0.880
2282047,0.370,-0.865
2282048,0.365,-0.840
2282049,0.365,-0.845
2282050,0.375,-0.845
2282051,0.380,-0.835
2282052,0.400,-0.820
2282053,0.375,-0.830
2282054,0.355,-0.860
2282055,0.370,-0.860
2282056,0.350,-0.875
2282057,0.315,-0.880
2282058,0.280,-0.905
2282059,0.245,-0.885
2282060,0.225,-0.875
2282061,0.175,-0.855
2282062,0.175,-0.825
2282063,0.180,-0.790
2282064,0.190,-0.790
2282065,0.195,-0.790
2282066,0.190,-0.760
2282067,0.205,-0.780
2282068,0.225,-0.715
2282069,0.255,-0.615
2282070,0.245,-0.420
2282071,0.295,-0.150
2282072,0.405,0.135
2282073,0.420,0.365
2282074,0.270,0.550
2282075,-0.140,0.800
2282076,-0.845,1.035
2282077,-1.530,1.190
2282078,-2.140,1.240
2282079,-2.580,1.255
2282080,-2.635,1.230
2282081,-2.530,1.135
2282082,-2.345,1.030
2282083,-2.205,0.955
2282084,-2.070,0.845
2282085,-1.915,0.740
2282086,-1.735,0.695
2282087,-1.580,0.685
2282088,-1.420,0.695
2282089,-1.270,0.520
2282090,-1.080,0.070
2282091,-0.940,-0.460
2282092,-0.845,-0.845
2282093,-0.730,-1.025
2282094,-0.590,-1.125
2282095,-0.445,-1.125
2282096,-0.255,-1.060
2282097,-0.060,-1.065
2282098,0.110,-1.075
2282099,0.315,-1.020
2282100,0.470,-1.005
2282101,0.530,-1.015
2282102,0.610,-0.990
2282103,0.635,-0.960
2282104,0.685,-0.960
2282105,0.670,-0.955
2282106,0.700,-1.000
2282107,0.745,-1.010
2282108,0.750,-0.980
2282109,0.745,-0.975
2282110,0.720,-0.965
2282111,0.730,-0.930
2282112,0.755,-0.910
2282113,0.800,-0.910
2282114,0.825,-0.880
2282115,0.850,-0.875
2282116,0.900,-0.855
2282117,0.940,-0.855
2282118,0.950,-0.875
2282119,1.030,-0.840
2282120,1.020,-0.845
2282121,1.030,-0.825
2282122,1.100,-0.825
2282123,1.135,-0.820
2282124,1.175,-0.810
2282125,1.200,-0.820
2282126,1.245,-0.815
2282127,1.265,-0.780
2282128,1.315,-0.810
2282129,1.305,-0.795
2282130,1.360,-0.765
2282131,1.375,-0.765
2282132,1.350,-0.735
2282133,1.350,-0.685
2282134,1.325,-0.650
2282135,1.320,-0.590
2282136,1.285,-0.555
2282137,1.285,-0.505
2282138,1.260,-0.450
2282139,1.215,-0.430
2282140,1.205,-0.415
2282141,1.160,-0.400
2282142,1.090,-0.410
2282143,1.050,-0.400
2282144,0.970,-0.380
2282145,0.925,-0.350
2282146,0.880,-0.315
2282147,0.825,-0.240
2282148,0.775,-0.155
2282149,0.695,-0.090
2282150,0.620,-0.065
2282151,0.595,-0.075
2282152,0.515,-0.090
2282153,0.465,-0.115
2282154,0.440,-0.150
2282155,0.430,-0.160
2282156,0.405,-0.155
2282157,0.330,-0.140
2282158,0.290,-0.150
2282159,0.260,-0.150
2282160,0.285,-0.165
2282161,0.280,-0.170
2282162,0.290,-0.160
2282163,0.295,-0.130
2282164,0.285,-0.140
2282165,0.305,-0.130
2282166,0.295,-0.140
2282167,0.315,-0.150
2282168,0.325,-0.165
2282169,0.330,-0.135
2282170,0.305,-0.120
2282171,0.315,-0.135
2282172,0.315,-0.145
2282173,0.335,-0.115
2282174,0.375,-0.110
2282175,0.370,-0.100
2282176,0.370,-0.120
2282177,0.390,-0.140
2282178,0.360,-0.170
2282179,0.365,-0.185
2282180,0.350,-0.155
2282181,0.355,-0.135
2282182,0.355,-0.125
2282183,0.360,-0.120
2282184,0.355,-0.100
2282185,0.390,-0.075
2282186,0.415,-0.090
2282187,0.430,-0.105
2282188,0.420,-0.100
2282189,0.410,-0.095
2282190,0.420,-0.110
2282191,0.395,-0.120
2282192,0.370,-0.095
2282193,0.350,-0.060
2282194,0.350,-0.055
2282195,0.340,-0.090
2282196,0.325,-0.080
2282197,0.310,-0.100
2282198,0.305,-0.085
2282199,0.305,-0.100
2282200,0.285,-0.125
2282201,0.300,-0.145
2282202,0.270,-0.110
2282203,0.300,-0.130
2282204,0.295,-0.110
2282205,0.280,-0.110
2282206,0.290,-0.070
2282207,0.295,-0.055
2282208,0.310,-0.065
2282209,0.300,-0.075
2282210,0.305,-0.030
2282211,0.300,-0.060
2282212,0.315,-0.110
2282213,0.325,-0.140
2282214,0.325,-0.115
2282215,0.325,-0.115
2282216,0.295,-0.120
2282217,0.305,-0.100
2282218,0.315,-0.085
2282219,0.330,-0.110
2282220,0.340,-0.090
2282221,0.350,-0.090
2282222,0.380,-0.065
2282223,0.380,-0.095
2282224,0.375,-0.110
2282225,0.395,-0.090
2282226,0.380,-0.080
2282227,0.380,-0.060
2282228,0.370,-0.100
2282229,0.335,-0.055
2282230,0.305,0.025
2282231,0.315,0.145
2282232,0.290,0.310
2282233,0.355,0.540
2282234,0.475,0.815
2282235,0.440,0.980
2282236,0.220,1.205
2282237,-0.280,1.460
2282238,-1.045,1.715
2282239,-1.705,1.855
2282240,-2.310,1.895
2282241,-2.665,1.875
2282242,-2.675,1.825
2282243,-2.520,1.735
2282244,-2.325,1.625
2282245,-2.165,1.520
2282246,-2.055,1.390
2282247,-1.865,1.285
2282248,-1.680,1.195
2282249,-1.535,1.130
2282250,-1.390,1.065
2282251,-1.245,0.905
2282252,-1.105,0.540
2282253,-0.995,0.100
2282254,-0.920,-0.275
2282255,-0.800,-0.430
2282256,-0.615,-0.495
2282257,-0.475,-0.465
2282258,-0.290,-0.410
2282259,-0.125,-0.420
2282260,0.095,-0.460
2282261,0.280,-0.425
2282262,0.450,-0.390
2282263,0.580,-0.395
2282264,0.645,-0.430
2282265,0.670,-0.410
2282266,0.730,-0.370
