'sample interval','ECG1','ECG2'
183598,1.090,-0.530
183599,1.090,-0.555
183600,1.120,-0.570
183601,1.145,-0.585
183602,1.170,-0.600
183603,1.200,-0.605
183604,1.210,-0.605
183605,1.235,-0.610
183606,1.235,-0.605
183607,1.245,-0.625
183608,1.260,-0.605
183609,1.275,-0.570
183610,1.195,-0.555
183611,1.230,-0.535
183612,1.190,-0.490
183613,1.170,-0.430
183614,1.120,-0.390
183615,1.065,-0.385
183616,1.015,-0.350
183617,0.975,-0.300
183618,0.925,-0.270
183619,0.900,-0.260
183620,0.835,-0.255
183621,0.780,-0.255
183622,0.705,-0.235
183623,0.675,-0.235
183624,0.615,-0.265
183625,0.560,-0.270
183626,0.530,-0.265
183627,0.480,-0.300
183628,0.435,-0.310
183629,0.395,-0.310
183630,0.390,-0.305
183631,0.365,-0.295
183632,0.350,-0.290
183633,0.335,-0.320
183634,0.320,-0.320
183635,0.310,-0.340
183636,0.310,-0.345
183637,0.320,-0.340
183638,0.310,-0.345
183639,0.310,-0.365
183640,0.315,-0.360
183641,0.325,-0.350
183642,0.310,-0.350
183643,0.330,-0.350
183644,0.290,-0.370
183645,0.295,-0.355
183646,0.320,-0.360
183647,0.315,-0.380
183648,0.280,-0.425
183649,0.300,-0.385
183650,0.300,-0.395
183651,0.305,-0.405
183652,0.300,-0.420
183653,0.320,-0.405
183654,0.320,-0.430
183655,0.310,-0.440
183656,0.300,-0.445
183657,0.305,-0.435
183658,0.315,-0.435
183659,0.315,-0.425
183660,0.325,-0.430
183661,0.285,-0.430
183662,0.290,-0.425
183663,0.295,-0.440
183664,0.300,-0.455
183665,0.290,-0.445
183666,0.285,-0.445
183667,0.280,-0.440
183668,0.295,-0.445
183669,0.285,-0.455
183670,0.285,-0.450
183671,0.295,-0.440
183672,0.280,-0.460
183673,0.275,-0.430
183674,0.280,-0.435
183675,0.255,-0.440
183676,0.270,-0.455
183677,0.265,-0.430
183678,0.275,-0.420
183679,0.250,-0.445
183680,0.260,-0.435
183681,0.265,-0.445
183682,0.230,-0.425
183683,0.245,-0.420
183684,0.230,-0.445
183685,0.225,-0.425
183686,0.235,-0.415
183687,0.235,-0.430
183688,0.230,-0.435
183689,0.205,-0.420
183690,0.230,-0.410
183691,0.230,-0.410
183692,0.250,-0.425
183693,0.210,-0.410
183694,0.190,-0.425
183695,0.230,-0.420
183696,0.210,-0.405
183697,0.220,-0.410
183698,0.205,-0.405
183699,0.190,-0.420
183700,0.200,-0.440
183701,0.180,-0.385
183702,0.180,-0.335
183703,0.190,-0.320
183704,0.200,-0.305
183705,0.235,-0.290
183706,0.255,-0.275
183707,0.285,-0.220
183708,0.290,-0.210
183709,0.315,-0.195
183710,0.335,-0.190
183711,0.345,-0.205
183712,0.370,-0.235
183713,0.355,-0.255
183714,0.320,-0.250
183715,0.275,-0.270
183716,0.255,-0.285
183717,0.225,-0.320
183718,0.230,-0.320
183719,0.200,-0.345
183720,0.190,-0.375
183721,0.190,-0.405
183722,0.175,-0.435
183723,0.145,-0.450
183724,0.165,-0.455
183725,0.165,-0.460
183726,0.170,-0.455
183727,0.165,-0.475
183728,0.180,-0.480
183729,0.155,-0.455
183730,0.155,-0.465
183731,0.130,-0.470
183732,0.150,-0.475
183733,0.165,-0.470
183734,0.150,-0.455
183735,0.145,-0.470
183736,0.175,-0.440
183737,0.155,-0.450
183738,0.160,-0.450
183739,0.155,-0.475
183740,0.150,-0.470
183741,0.150,-0.455
183742,0.150,-0.440
183743,0.135,-0.435
183744,0.145,-0.440
183745,0.135,-0.415
183746,0.130,-0.350
183747,0.130,-0.240
183748,0.150,-0.070
183749,0.195,0.230
183750,0.295,0.640
183751,0.335,1.020
183752,0.155,1.265
183753,-0.230,1.465
183754,-0.810,1.680
183755,-1.570,1.905
183756,-2.190,2.005
183757,-2.620,1.985
183758,-2.765,1.920
183759,-2.720,1.810
183760,-2.610,1.590
183761,-2.395,1.395
183762,-2.235,1.240
183763,-2.120,1.115
183764,-1.915,1.065
183765,-1.750,1.205
183766,-1.645,1.500
183767,-1.515,1.770
183768,-1.385,1.690
183769,-1.235,1.230
183770,-1.115,0.565
183771,-0.980,-0.015
183772,-0.850,-0.405
183773,-0.690,-0.590
183774,-0.515,-0.625
183775,-0.365,-0.655
183776,-0.180,-0.665
183777,-0.010,-0.640
183778,0.180,-0.620
183779,0.350,-0.580
183780,0.495,-0.585
183781,0.580,-0.610
183782,0.635,-0.600
183783,0.685,-0.605
183784,0.710,-0.595
183785,0.715,-0.600
183786,0.735,-0.575
183787,0.745,-0.585
183788,0.765,-0.560
183789,0.795,-0.570
183790,0.810,-0.545
183791,0.795,-0.520
183792,0.805,-0.530
183793,0.830,-0.540
183794,0.845,-0.510
183795,0.840,-0.525
183796,0.855,-0.535
183797,0.875,-0.535
183798,0.885,-0.530
183799,0.900,-0.530
183800,0.910,-0.520
183801,0.950,-0.545
183802,0.980,-0.540
183803,0.970,-0.560
183804,0.985,-0.575
183805,1.010,-0.605
183806,1.035,-0.600
183807,1.070,-0.630
183808,1.080,-0.630
183809,1.125,-0.635
183810,1.130,-0.660
183811,1.145,-0.680
183812,1.170,-0.705
183813,1.185,-0.710
183814,1.220,-0.715
183815,1.200,-0.720
183816,1.225,-0.730
183817,1.220,-0.710
183818,1.220,-0.680
183819,1.210,-0.625
183820,1.180,-0.625
183821,1.185,-0.555
183822,1.150,-0.515
183823,1.115,-0.475
183824,1.070,-0.450
183825,1.015,-0.390
183826,0.980,-0.340
183827,0.910,-0.335
183828,0.860,-0.295
183829,0.795,-0.275
183830,0.740,-0.270
183831,0.665,-0.275
183832,0.620,-0.280
183833,0.580,-0.280
183834,0.540,-0.265
183835,0.490,-0.265
183836,0.455,-0.300
183837,0.415,-0.280
183838,0.365,-0.295
183839,0.340,-0.290
183840,0.320,-0.305
183841,0.310,-0.300
183842,0.305,-0.300
183843,0.280,-0.320
183844,0.275,-0.335
183845,0.275,-0.320
183846,0.280,-0.315
183847,0.260,-0.340
183848,0.250,-0.345
183849,0.260,-0.350
183850,0.235,-0.345
183851,0.250,-0.355
183852,0.270,-0.355
183853,0.260,-0.360
183854,0.270,-0.355
183855,0.270,-0.365
183856,0.255,-0.390
183857,0.255,-0.365
183858,0.265,-0.360
183859,0.260,-0.385
183860,0.245,-0.395
183861,0.270,-0.405
183862,0.280,-0.360
183863,0.280,-0.375
183864,0.265,-0.380
183865,0.275,-0.410
183866,0.275,-0.395
183867,0.270,-0.400
183868,0.265,-0.400
183869,0.285,-0.400
183870,0.285,-0.395
183871,0.295,-0.385
183872,0.275,-0.390
183873,0.275,-0.395
183874,0.285,-0.385
183875,0.295,-0.380
183876,0.295,-0.415
183877,0.270,-0.410
183878,0.280,-0.390
183879,0.270,-0.370
183880,0.260,-0.420
183881,0.275,-0.390
183882,0.250,-0.375
183883,0.265,-0.385
183884,0.285,-0.380
183885,0.250,-0.375
183886,0.280,-0.385
183887,0.275,-0.380
183888,0.240,-0.385
183889,0.260,-0.400
183890,0.240,-0.385
183891,0.240,-0.370
183892,0.235,-0.380
183893,0.245,-0.370
183894,0.225,-0.360
183895,0.220,-0.370
183896,0.195,-0.390
183897,0.220,-0.355
183898,0.230,-0.365
183899,0.215,-0.345
183900,0.225,-0.350
183901,0.230,-0.370
183902,0.225,-0.360
183903,0.225,-0.340
183904,0.225,-0.365
183905,0.215,-0.350
183906,0.205,-0.335
183907,0.225,-0.340
183908,0.200,-0.330
183909,0.225,-0.295
183910,0.205,-0.260
183911,0.225,-0.240
183912,0.220,-0.220
183913,0.250,-0.195
183914,0.280,-0.170
183915,0.315,-0.140
183916,0.350,-0.125
183917,0.360,-0.130
183918,0.380,-0.140
183919,0.385,-0.140
183920,0.375,-0.180
183921,0.340,-0.190
183922,0.320,-0.205
183923,0.280,-0.230
183924,0.255,-0.265
183925,0.235,-0.260
183926,0.240,-0.275
183927,0.210,-0.300
183928,0.165,-0.360
183929,0.165,-0.410
183930,0.175,-0.415
183931,0.155,-0.395
183932,0.160,-0.415
183933,0.145,-0.420
183934,0.145,-0.390
183935,0.140,-0.405
183936,0.150,-0.390
183937,0.115,-0.410
183938,0.115,-0.400
183939,0.125,-0.420
183940,0.135,-0.415
183941,0.130,-0.415
183942,0.105,-0.415
183943,0.120,-0.410
183944,0.120,-0.420
183945,0.135,-0.415
183946,0.125,-0.420
183947,0.115,-0.410
183948,0.130,-0.410
183949,0.150,-0.390
183950,0.130,-0.400
183951,0.120,-0.375
183952,0.130,-0.370
183953,0.140,-0.320
183954,0.160,-0.225
183955,0.165,-0.080
183956,0.190,0.175
183957,0.245,0.515
183958,0.305,0.845
183959,0.175,1.075
183960,-0.125,1.265
183961,-0.675,1.485
183962,-1.420,1.735
183963,-2.100,1.920
183964,-2.545,1.930
183965,-2.745,1.875
183966,-2.710,1.810
183967,-2.610,1.640
183968,-2.450,1.455
183969,-2.270,1.285
183970,-2.170,1.130
183971,-2.030,1.020
183972,-1.860,0.995
183973,-1.725,1.190
183974,-1.635,1.480
183975,-1.490,1.625
183976,-1.345,1.435
183977,-1.180,0.955
183978,-1.050,0.300
183979,-0.965,-0.205
183980,-0.825,-0.495
183981,-0.680,-0.615
183982,-0.520,-0.605
183983,-0.365,-0.600
183984,-0.175,-0.620
183985,0.025,-0.590
183986,0.195,-0.550
183987,0.390,-0.545
183988,0.505,-0.550
183989,0.575,-0.530
183990,0.630,-0.510
183991,0.665,-0.500
183992,0.675,-0.510
183993,0.715,-0.500
183994,0.730,-0.500
183995,0.730,-0.480
183996,0.775,-0.480
183997,0.780,-0.480
183998,0.760,-0.480
183999,0.790,-0.465
184000,0.785,-0.455
184001,0.810,-0.460
184002,0.820,-0.460
184003,0.830,-0.440
184004,0.850,-0.460
184005,0.865,-0.465
184006,0.885,-0.460
184007,0.905,-0.445
184008,0.920,-0.465
184009,0.960,-0.470
184010,0.980,-0.460
184011,0.995,-0.480
184012,1.025,-0.495
184013,1.060,-0.525
184014,1.085,-0.535
184015,1.095,-0.545
184016,1.135,-0.570
184017,1.145,-0.585
184018,1.185,-0.615
184019,1.185,-0.615
184020,1.195,-0.640
184021,1.230,-0.640
184022,1.250,-0.650
184023,1.240,-0.625
184024,1.235,-0.620
184025,1.240,-0.615
184026,1.240,-0.585
184027,1.220,-0.575
184028,1.210,-0.520
184029,1.190,-0.500
184030,1.145,-0.455
184031,1.110,-0.415
184032,1.055,-0.380
184033,0.995,-0.330
184034,0.950,-0.300
184035,0.910,-0.265
184036,0.845,-0.270
184037,0.790,-0.265
184038,0.750,-0.250
184039,0.665,-0.240
184040,0.635,-0.280
184041,0.570,-0.260
184042,0.540,-0.250
184043,0.490,-0.265
184044,0.440,-0.285
184045,0.390,-0.255
184046,0.405,-0.275
184047,0.355,-0.295
184048,0.335,-0.305
184049,0.325,-0.305
184050,0.330,-0.310
184051,0.315,-0.315
184052,0.315,-0.315
184053,0.300,-0.300
184054,0.305,-0.305
184055,0.285,-0.305
184056,0.280,-0.330
184057,0.280,-0.330
184058,0.285,-0.330
184059,0.285,-0.330
184060,0.305,-0.335
184061,0.310,-0.340
184062,0.300,-0.335
184063,0.305,-0.340
184064,0.310,-0.335
184065,0.290,-0.370
184066,0.290,-0.355
184067,0.320,-0.360
184068,0.305,-0.355
184069,0.285,-0.385
184070,0.315,-0.355
184071,0.315,-0.355
184072,0.320,-0.365
184073,0.315,-0.360
184074,0.320,-0.350
184075,0.335,-0.340
184076,0.320,-0.355
184077,0.325,-0.385
184078,0.325,-0.375
184079,0.330,-0.360
184080,0.330,-0.360
184081,0.315,-0.360
184082,0.330,-0.340
184083,0.315,-0.360
184084,0.300,-0.350
184085,0.305,-0.360
184086,0.315,-0.350
184087,0.325,-0.335
184088,0.315,-0.350
184089,0.290,-0.340
184090,0.295,-0.335
184091,0.280,-0.320
184092,0.305,-0.355
184093,0.290,-0.360
184094,0.295,-0.340
184095,0.290,-0.335
184096,0.290,-0.330
184097,0.270,-0.350
184098,0.275,-0.345
184099,0.285,-0.325
184100,0.280,-0.325
184101,0.265,-0.350
184102,0.255,-0.320
184103,0.275,-0.340
184104,0.270,-0.325
184105,0.270,-0.320
184106,0.270,-0.330
184107,0.240,-0.320
184108,0.265,-0.325
184109,0.230,-0.330
184110,0.240,-0.330
184111,0.220,-0.320
184112,0.255,-0.320
184113,0.240,-0.320
184114,0.225,-0.330
184115,0.225,-0.320
184116,0.235,-0.320
184117,0.225,-0.315
184118,0.240,-0.270
184119,0.230,-0.200
184120,0.230,-0.205
184121,0.250,-0.170
184122,0.280,-0.140
184123,0.325,-0.115
184124,0.350,-0.100
184125,0.370,-0.080
184126,0.380,-0.075
184127,0.420,-0.070
184128,0.440,-0.105
184129,0.415,-0.150
184130,0.390,-0.185
184131,0.330,-0.165
184132,0.300,-0.170
184133,0.280,-0.210
184134,0.290,-0.220
184135,0.240,-0.225
184136,0.225,-0.250
184137,0.200,-0.270
184138,0.200,-0.345
184139,0.200,-0.365
184140,0.200,-0.380
184141,0.210,-0.355
184142,0.190,-0.365
184143,0.190,-0.370
184144,0.180,-0.360
184145,0.160,-0.365
184146,0.180,-0.355
184147,0.200,-0.355
184148,0.195,-0.355
184149,0.190,-0.355
184150,0.155,-0.355
184151,0.205,-0.360
184152,0.175,-0.360
184153,0.175,-0.370
184154,0.195,-0.370
184155,0.200,-0.375
184156,0.190,-0.380
184157,0.180,-0.370
184158,0.175,-0.370
184159,0.175,-0.360
184160,0.180,-0.335
184161,0.170,-0.340
184162,0.200,-0.330
184163,0.185,-0.240
184164,0.195,-0.100
184165,0.190,0.065
184166,0.225,0.325
184167,0.315,0.680
184168,0.350,0.970
184169,0.180,1.180
184170,-0.175,1.360
184171,-0.780,1.575
184172,-1.545,1.805
184173,-2.220,1.880
184174,-2.655,1.835
184175,-2.780,1.750
184176,-2.780,1.610
184177,-2.650,1.420
184178,-2.490,1.220
184179,-2.350,1.065
184180,-2.245,0.890
184181,-2.095,0.820
184182,-1.950,0.900
184183,-1.835,1.130
184184,-1.710,1.400
184185,-1.580,1.450
184186,-1.405,1.130
184187,-1.280,0.600
184188,-1.155,0.045
184189,-0.975,-0.345
184190,-0.850,-0.555
184191,-0.665,-0.610
184192,-0.515,-0.655
184193,-0.335,-0.625
184194,-0.150,-0.590
184195,0.045,-0.560
184196,0.225,-0.525
184197,0.410,-0.515
184198,0.500,-0.520
184199,0.575,-0.525
184200,0.615,-0.500
184201,0.660,-0.485
184202,0.690,-0.490
184203,0.695,-0.480
184204,0.730,-0.425
184205,0.740,-0.430
184206,0.750,-0.430
184207,0.770,-0.435
184208,0.750,-0.440
184209,0.770,-0.430
184210,0.775,-0.405
184211,0.780,-0.420
184212,0.785,-0.380
184213,0.810,-0.365
184214,0.810,-0.360
184215,0.840,-0.365
184216,0.845,-0.385
184217,0.860,-0.375
184218,0.870,-0.365
184219,0.905,-0.390
184220,0.930,-0.385
184221,0.940,-0.385
184222,0.950,-0.410
184223,0.980,-0.420
184224,0.990,-0.450
184225,1.030,-0.470
184226,1.040,-0.455
184227,1.100,-0.480
184228,1.120,-0.505
184229,1.120,-0.520
184230,1.155,-0.500
184231,1.175,-0.545
184232,1.205,-0.570
184233,1.230,-0.555
184234,1.225,-0.540
184235,1.230,-0.540
184236,1.235,-0.515
184237,1.220,-0.520
184238,1.175,-0.500
184239,1.180,-0.485
184240,1.145,-0.450
184241,1.115,-0.415
184242,1.090,-0.400
184243,1.045,-0.355
184244,0.980,-0.335
184245,0.920,-0.300
184246,0.885,-0.275
184247,0.830,-0.265
184248,0.790,-0.240
184249,0.720,-0.250
184250,0.675,-0.230
184251,0.620,-0.230
184252,0.575,-0.265
184253,0.525,-0.260
184254,0.465,-0.280
184255,0.420,-0.285
184256,0.390,-0.290
184257,0.360,-0.315
184258,0.315,-0.320
184259,0.310,-0.320
184260,0.285,-0.305
184261,0.275,-0.320
184262,0.280,-0.345
184263,0.245,-0.350
184264,0.220,-0.355
184265,0.240,-0.345
184266,0.215,-0.345
184267,0.195,-0.355
184268,0.230,-0.365
184269,0.235,-0.380
184270,0.230,-0.370
184271,0.210,-0.360
184272,0.225,-0.385
184273,0.220,-0.390
184274,0.225,-0.370
184275,0.205,-0.400
184276,0.220,-0.400
184277,0.220,-0.400
184278,0.235,-0.400
184279,0.220,-0.370
184280,0.220,-0.395
184281,0.220,-0.415
184282,0.225,-0.420
184283,0.225,-0.410
184284,0.225,-0.430
184285,0.255,-0.405
184286,0.245,-0.420
184287,0.235,-0.415
184288,0.230,-0.435
184289,0.230,-0.450
184290,0.230,-0.420
184291,0.220,-0.405
184292,0.220,-0.450
184293,0.210,-0.450
184294,0.220,-0.445
184295,0.240,-0.440
184296,0.205,-0.425
184297,0.205,-0.410
184298,0.230,-0.400
184299,0.240,-0.415
184300,0.225,-0.405
184301,0.215,-0.435
184302,0.195,-0.435
184303,0.210,-0.420
184304,0.205,-0.420
184305,0.205,-0.410
184306,0.185,-0.390
184307,0.175,-0.405
184308,0.180,-0.430
184309,0.180,-0.400
184310,0.180,-0.400
184311,0.180,-0.405
184312,0.195,-0.385
184313,0.180,-0.410
184314,0.170,-0.410
184315,0.175,-0.405
184316,0.195,-0.405
184317,0.185,-0.390
184318,0.170,-0.390
184319,0.180,-0.380
184320,0.165,-0.385
184321,0.170,-0.365
184322,0.150,-0.390
184323,0.165,-0.365
184324,0.170,-0.355
184325,0.185,-0.350
184326,0.175,-0.350
184327,0.170,-0.385
184328,0.190,-0.360
184329,0.170,-0.360
184330,0.180,-0.360
184331,0.160,-0.320
184332,0.165,-0.295
184333,0.150,-0.280
184334,0.190,-0.260
184335,0.155,-0.230
184336,0.210,-0.205
184337,0.235,-0.190
184338,0.245,-0.150
184339,0.275,-0.145
184340,0.320,-0.140
184341,0.325,-0.140
184342,0.330,-0.165
184343,0.335,-0.200
184344,0.305,-0.240
184345,0.275,-0.210
184346,0.245,-0.235
184347,0.215,-0.270
184348,0.200,-0.250
184349,0.195,-0.280
184350,0.175,-0.325
184351,0.130,-0.335
184352,0.110,-0.335
184353,0.115,-0.390
184354,0.120,-0.395
184355,0.135,-0.405
184356,0.100,-0.410
184357,0.100,-0.430
184358,0.100,-0.445
184359,0.080,-0.405
184360,0.100,-0.385
184361,0.105,-0.405
184362,0.095,-0.430
184363,0.065,-0.410
184364,0.090,-0.410
184365,0.095,-0.430
184366,0.075,-0.405
184367,0.090,-0.405
184368,0.080,-0.390
184369,0.060,-0.395
184370,0.090,-0.430
184371,0.060,-0.410
184372,0.075,-0.395
184373,0.100,-0.360
184374,0.100,-0.380
184375,0.075,-0.370
184376,0.100,-0.360
184377,0.110,-0.315
184378,0.090,-0.240
184379,0.110,-0.130
184380,0.120,0.135
184381,0.155,0.580
184382,0.285,1.015
184383,0.220,1.335
184384,-0.045,1.585
184385,-0.480,1.845
184386,-1.170,2.110
184387,-1.890,2.305
184388,-2.445,2.365
184389,-2.780,2.280
184390,-2.820,2.170
184391,-2.740,1.970
184392,-2.570,1.730
184393,-2.325,1.580
184394,-2.185,1.415
184395,-2.055,1.275
184396,-1.890,1.255
184397,-1.730,1.390
184398,-1.630,1.660
184399,-1.525,1.910
184400,-1.375,1.915
184401,-1.235,1.530
184402,-1.115,0.930
184403,-1.010,0.340
184404,-0.860,-0.110
184405,-0.715,-0.405
184406,-0.560,-0.550
184407,-0.400,-0.600
184408,-0.210,-0.650
184409,-0.065,-0.620
184410,0.100,-0.625
184411,0.260,-0.570
184412,0.395,-0.590
184413,0.520,-0.600
184414,0.570,-0.605
184415,0.605,-0.570
184416,0.630,-0.575
184417,0.630,-0.590
184418,0.655,-0.570
184419,0.665,-0.570
184420,0.690,-0.555
184421,0.700,-0.535
184422,0.700,-0.560
184423,0.725,-0.530
184424,0.720,-0.525
184425,0.760,-0.525
184426,0.775,-0.500
184427,0.780,-0.515
184428,0.795,-0.520
184429,0.790,-0.490
184430,0.805,-0.480
184431,0.820,-0.485
184432,0.845,-0.500
184433,0.845,-0.520
184434,0.870,-0.520
184435,0.885,-0.520
184436,0.900,-0.565
184437,0.920,-0.560
184438,0.940,-0.565
184439,0.975,-0.610
184440,0.970,-0.610
184441,1.005,-0.625
184442,1.055,-0.640
184443,1.075,-0.645
184444,1.070,-0.655
184445,1.095,-0.655
184446,1.125,-0.640
184447,1.125,-0.655
184448,1.140,-0.665
184449,1.150,-0.655
184450,1.130,-0.630
184451,1.125,-0.600
184452,1.115,-0.570
184453,1.095,-0.540
184454,1.070,-0.500
184455,1.025,-0.460
184456,1.000,-0.415
184457,0.960,-0.415
184458,0.905,-0.365
184459,0.860,-0.320
184460,0.815,-0.310
184461,0.765,-0.310
184462,0.695,-0.295
184463,0.620,-0.280
184464,0.615,-0.285
184465,0.550,-0.280
184466,0.505,-0.280
184467,0.450,-0.275
184468,0.400,-0.290
184469,0.370,-0.300
184470,0.330,-0.290
184471,0.300,-0.330
184472,0.285,-0.340
184473,0.300,-0.360
184474,0.265,-0.330
184475,0.250,-0.340
184476,0.230,-0.345
184477,0.215,-0.355
184478,0.235,-0.350
184479,0.220,-0.345
184480,0.210,-0.335
184481,0.195,-0.365
184482,0.220,-0.360
184483,0.220,-0.355
184484,0.230,-0.355
184485,0.230,-0.380
184486,0.205,-0.385
184487,0.205,-0.385
184488,0.200,-0.380
184489,0.200,-0.385
184490,0.215,-0.390
184491,0.205,-0.420
184492,0.210,-0.405
184493,0.195,-0.405
184494,0.225,-0.410
184495,0.220,-0.415
184496,0.225,-0.410
184497,0.215,-0.450
184498,0.220,-0.445
184499,0.190,-0.435
184500,0.200,-0.430
184501,0.200,-0.425
184502,0.200,-0.450
184503,0.215,-0.435
184504,0.190,-0.440
184505,0.190,-0.430
184506,0.190,-0.435
184507,0.170,-0.445
184508,0.185,-0.445
184509,0.205,-0.465
184510,0.195,-0.450
184511,0.190,-0.450
184512,0.200,-0.460
184513,0.185,-0.445
184514,0.165,-0.435
184515,0.170,-0.430
184516,0.165,-0.425
184517,0.160,-0.450
184518,0.175,-0.445
184519,0.165,-0.425
184520,0.170,-0.425
184521,0.175,-0.440
184522,0.165,-0.425
184523,0.160,-0.425
184524,0.155,-0.415
184525,0.165,-0.425
184526,0.150,-0.415
184527,0.150,-0.400
184528,0.145,-0.425
184529,0.125,-0.410
184530,0.145,-0.405
184531,0.135,-0.415
184532,0.120,-0.405
184533,0.140,-0.405
184534,0.130,-0.385
184535,0.130,-0.395
184536,0.115,-0.400
184537,0.130,-0.395
184538,0.130,-0.390
184539,0.145,-0.375
184540,0.120,-0.390
184541,0.135,-0.385
184542,0.140,-0.370
184543,0.160,-0.360
184544,0.135,-0.315
184545,0.155,-0.280
184546,0.140,-0.270
184547,0.195,-0.250
184548,0.190,-0.230
184549,0.215,-0.185
184550,0.245,-0.140
184551,0.250,-0.145
184552,0.280,-0.140
184553,0.295,-0.165
184554,0.295,-0.205
184555,0.290,-0.205
184556,0.240,-0.230
184557,0.235,-0.235
184558,0.200,-0.255
184559,0.200,-0.260
184560,0.185,-0.275
184561,0.170,-0.295
184562,0.150,-0.320
184563,0.120,-0.365
184564,0.145,-0.405
184565,0.135,-0.425
184566,0.110,-0.425
184567,0.110,-0.380
184568,0.110,-0.405
184569,0.105,-0.415
184570,0.105,-0.405
184571,0.090,-0.395
184572,0.105,-0.405
184573,0.090,-0.395
184574,0.075,-0.395
184575,0.095,-0.385
184576,0.100,-0.400
184577,0.085,-0.395
184578,0.085,-0.400
184579,0.080,-0.385
184580,0.075,-0.385
184581,0.100,-0.390
184582,0.120,-0.365
184583,0.125,-0.385
184584,0.105,-0.375
184585,0.110,-0.360
184586,0.130,-0.350
184587,0.120,-0.315
184588,0.100,-0.275
184589,0.115,-0.150
184590,0.115,0.035
184591,0.175,0.310
184592,0.260,0.610
184593,0.300,0.940
184594,0.090,1.135
184595,-0.260,1.330
184596,-0.840,1.530
184597,-1.585,1.775
184598,-2.240,1.880
184599,-2.650,1.860
184600,-2.775,1.770
184601,-2.730,1.685
184602,-2.605,1.515
184603,-2.400,1.335
184604,-2.265,1.175
184605,-2.160,1.045
184606,-2.000,0.995
184607,-1.800,1.120
184608,-1.690,1.360
184609,-1.555,1.605
184610,-1.410,1.480
184611,-1.280,1.010
184612,-1.125,0.365
184613,-0.995,-0.135
184614,-0.880,-0.425
184615,-0.705,-0.555
184616,-0.565,-0.575
184617,-0.405,-0.580
184618,-0.235,-0.570
184619,-0.030,-0.545
184620,0.160,-0.520
184621,0.320,-0.515
184622,0.445,-0.510
184623,0.495,-0.510
184624,0.540,-0.485
184625,0.600,-0.505
184626,0.615,-0.480
184627,0.635,-0.470
184628,0.660,-0.465
184629,0.655,-0.470
184630,0.680,-0.445
184631,0.705,-0.435
184632,0.720,-0.435
184633,0.710,-0.425
184634,0.730,-0.430
184635,0.720,-0.415
184636,0.705,-0.435
184637,0.730,-0.415
184638,0.760,-0.415
184639,0.770,-0.430
184640,0.790,-0.425
184641,0.820,-0.430
184642,0.845,-0.450
184643,0.855,-0.435
184644,0.880,-0.465
184645,0.910,-0.465
184646,0.940,-0.485
184647,0.955,-0.490
184648,1.000,-0.515
184649,0.995,-0.545
184650,1.020,-0.550
184651,1.045,-0.565
184652,1.060,-0.600
184653,1.045,-0.615
184654,1.120,-0.620
184655,1.115,-0.610
184656,1.120,-0.620
184657,1.120,-0.605
184658,1.125,-0.605
184659,1.105,-0.570
184660,1.095,-0.550
184661,1.070,-0.505
184662,1.035,-0.480
184663,1.005,-0.445
184664,0.970,-0.425
184665,0.920,-0.405
184666,0.865,-0.345
184667,0.805,-0.300
184668,0.755,-0.305
184669,0.705,-0.265
184670,0.650,-0.250
184671,0.620,-0.240
184672,0.550,-0.240
184673,0.500,-0.255
184674,0.455,-0.255
184675,0.420,-0.255
184676,0.375,-0.265
184677,0.320,-0.270
184678,0.315,-0.260
184679,0.245,-0.275
184680,0.255,-0.270
184681,0.235,-0.300
184682,0.215,-0.275
